,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Player Link,Player ID
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
252,253,Naby Keïta,gn GUI,MF,Liverpool,26,1995,23,14,1173,13.0,3,1,4,3,0,0,3,0,2.2,2.2,1.9,4.1,39,75,42,0.23,0.08,0.31,0.23,0.31,0.17,0.14,0.31,0.17,0.31,Matches,https://fbref.com/en/players/f25c8e3a/Naby-Keita,f25c8e3a
253,254,Caoimhín Kelleher,ie IRL,GK,Liverpool,22,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/62d7ef38/Caoimhin-Kelleher,62d7ef38
254,255,Kenedy,br BRA,DF,Chelsea,25,1996,1,1,58,0.6,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,2,5,10,0.00,1.55,1.55,0.00,1.55,0.06,0.94,1.00,0.06,1.00,Matches,https://fbref.com/en/players/5eebbfdf/Kenedy,5eebbfdf
255,256,Jonjoe Kenny,eng ENG,DF,Everton,24,1997,15,11,1018,11.3,0,1,1,0,0,0,3,1,0.2,0.2,0.8,1.0,9,36,25,0.00,0.09,0.09,0.00,0.09,0.02,0.07,0.09,0.02,0.09,Matches,https://fbref.com/en/players/099e666f/Jonjoe-Kenny,099e666f
256,257,Max Kilman,eng ENG,DF,Wolves,24,1997,30,30,2687,29.9,1,0,1,1,0,0,3,0,1.1,1.1,0.2,1.3,31,95,7,0.03,0.00,0.03,0.03,0.03,0.04,0.01,0.04,0.04,0.04,Matches,https://fbref.com/en/players/d0f72bf1/Max-Kilman,d0f72bf1
257,258,Joshua King,no NOR,FW,Watford,29,1992,32,27,2248,25.0,5,3,8,4,1,1,5,0,8.9,8.1,3.8,11.9,41,39,157,0.20,0.12,0.32,0.16,0.28,0.36,0.15,0.51,0.32,0.48,Matches,https://fbref.com/en/players/43458538/Joshua-King,43458538
258,259,Kristoffer Klaesson,no NOR,GK,Leeds United,20,2000,1,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/3f70db80/Kristoffer-Klaesson,3f70db80
259,260,Mateusz Klich,pl POL,MF,Leeds United,31,1990,33,26,2073,23.0,1,2,3,1,0,0,5,0,2.8,2.8,2.2,5.0,45,105,129,0.04,0.09,0.13,0.04,0.13,0.12,0.10,0.22,0.12,0.22,Matches,https://fbref.com/en/players/282679b4/Mateusz-Klich,282679b4
260,261,Robin Koch,de GER,"MF,DF",Leeds United,25,1996,20,17,1574,17.5,0,0,0,0,0,0,3,0,0.8,0.8,0.4,1.2,3,52,14,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07,Matches,https://fbref.com/en/players/ea6bc03a/Robin-Koch,ea6bc03a
261,262,Sead Kolašinac,ba BIH,DF,Arsenal,28,1993,2,1,91,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/3935e52e/Sead-Kolasinac,3935e52e
262,263,Ibrahima Konaté,fr FRA,DF,Liverpool,22,1999,11,11,990,11.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,7,51,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,https://fbref.com/en/players/5ed9b537/Ibrahima-Konate,5ed9b537
263,264,Ezri Konsa,eng ENG,DF,Aston Villa,23,1997,29,29,2477,27.5,2,0,2,2,0,0,6,2,1.6,1.6,0.3,1.9,8,45,7,0.07,0.00,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07,Matches,https://fbref.com/en/players/0313a347/Ezri-Konsa,0313a347
264,265,Cheikhou Kouyaté,sn SEN,MF,Crystal Palace,31,1989,27,23,1974,21.9,0,1,1,0,0,0,3,0,0.5,0.5,0.8,1.3,7,54,9,0.00,0.05,0.05,0.00,0.05,0.02,0.04,0.06,0.02,0.06,Matches,https://fbref.com/en/players/8d3c902d/Cheikhou-Kouyate,8d3c902d
265,266,Mateo Kovačić,hr CRO,MF,Chelsea,27,1994,25,16,1558,17.3,2,5,7,2,0,0,4,0,1.6,1.6,3.2,4.7,42,135,37,0.12,0.29,0.40,0.12,0.40,0.09,0.18,0.27,0.09,0.27,Matches,https://fbref.com/en/players/79c0821a/Mateo-Kovacic,79c0821a
266,267,Emil Krafth,se SWE,DF,Newcastle Utd,26,1994,20,18,1634,18.2,0,1,1,0,0,0,5,0,0.3,0.3,1.0,1.3,29,50,24,0.00,0.06,0.06,0.00,0.06,0.02,0.06,0.07,0.02,0.07,Matches,https://fbref.com/en/players/77cf6852/Emil-Krafth,77cf6852
267,268,Alex Král,cz CZE,MF,West Ham,23,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/e717705a/Alex-Kral,e717705a
268,269,Tim Krul,nl NED,GK,Norwich City,33,1988,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,https://fbref.com/en/players/f23f9d20/Tim-Krul,f23f9d20
269,270,Juraj Kucka,sk SVK,MF,Watford,34,1987,26,22,1920,21.3,1,1,2,1,0,0,5,1,3.2,3.2,0.9,4.1,21,60,31,0.05,0.05,0.09,0.05,0.09,0.15,0.04,0.19,0.15,0.19,Matches,https://fbref.com/en/players/5aaef9ef/Juraj-Kucka,5aaef9ef
270,271,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,21,2000,18,14,1261,14.0,5,8,13,5,0,0,3,0,2.7,2.7,3.4,6.2,51,35,100,0.36,0.57,0.93,0.36,0.93,0.20,0.25,0.44,0.20,0.44,Matches,https://fbref.com/en/players/df3cda47/Dejan-Kulusevski,df3cda47
271,272,Alexandre Lacazette,fr FRA,FW,Arsenal,30,1991,30,20,1782,19.8,4,7,11,2,2,3,0,0,8.4,6.0,3.0,9.1,19,52,106,0.20,0.35,0.56,0.10,0.45,0.42,0.15,0.58,0.30,0.46,Matches,https://fbref.com/en/players/9dbb75ca/Alexandre-Lacazette,9dbb75ca
272,273,Adam Lallana,eng ENG,MF,Brighton,33,1988,24,18,1561,17.3,0,1,1,0,0,0,4,0,1.1,1.1,0.9,2.0,17,76,47,0.00,0.06,0.06,0.00,0.06,0.06,0.05,0.11,0.06,0.11,Matches,https://fbref.com/en/players/99813635/Adam-Lallana,99813635
273,274,Tariq Lamptey,gh GHA,"DF,FW",Brighton,20,2000,30,16,1561,17.3,0,2,2,0,0,0,4,0,0.8,0.8,2.6,3.4,81,36,153,0.00,0.12,0.12,0.00,0.12,0.05,0.15,0.20,0.05,0.20,Matches,https://fbref.com/en/players/f4e433d4/Tariq-Lamptey,f4e433d4
274,275,Manuel Lanzini,ar ARG,"MF,FW",West Ham,28,1993,30,19,1786,19.8,5,3,8,2,3,3,2,0,3.7,1.3,2.4,3.7,29,119,57,0.25,0.15,0.40,0.10,0.25,0.19,0.12,0.31,0.07,0.19,Matches,https://fbref.com/en/players/26f6dca8/Manuel-Lanzini,26f6dca8
275,276,Aymeric Laporte,es ESP,DF,Manchester City,27,1994,33,33,2828,31.4,4,0,4,4,0,0,5,1,4.9,4.9,0.6,5.5,51,271,8,0.13,0.00,0.13,0.13,0.13,0.16,0.02,0.18,0.16,0.18,Matches,https://fbref.com/en/players/119b9a8e/Aymeric-Laporte,119b9a8e
276,277,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,27,1993,26,22,2058,22.9,1,0,1,1,0,0,5,0,0.9,0.9,0.4,1.3,0,18,5,0.04,0.00,0.04,0.04,0.04,0.04,0.02,0.06,0.04,0.06,Matches,https://fbref.com/en/players/450ab6fc/Jamaal-Lascelles,450ab6fc
277,278,Pierre Lees-Melou,fr FRA,MF,Norwich City,28,1993,33,27,2265,25.2,1,0,1,1,0,0,5,0,1.6,1.6,1.9,3.6,33,114,60,0.04,0.00,0.04,0.04,0.04,0.06,0.08,0.14,0.06,0.14,Matches,https://fbref.com/en/players/f5044e54/Pierre-Lees-Melou,f5044e54
278,279,Aaron Lennon,eng ENG,"MF,FW",Burnley,34,1987,28,17,1551,17.2,2,0,2,2,0,0,2,0,1.1,1.1,0.5,1.6,38,19,77,0.12,0.00,0.12,0.12,0.12,0.06,0.03,0.09,0.06,0.09,Matches,https://fbref.com/en/players/2ff964a0/Aaron-Lennon,2ff964a0
279,280,Bernd Leno,de GER,GK,Arsenal,29,1992,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/2628fd2b/Bernd-Leno,2628fd2b
280,281,Jamal Lewis,nir NIR,DF,Newcastle Utd,23,1998,5,4,262,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,7,7,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,https://fbref.com/en/players/efb9215a/Jamal-Lewis,efb9215a
281,282,Victor Lindelöf,se SWE,DF,Manchester Utd,27,1994,28,26,2355,26.2,0,2,2,0,0,0,4,0,0.2,0.2,0.6,0.8,14,72,3,0.00,0.08,0.08,0.00,0.08,0.01,0.02,0.03,0.01,0.03,Matches,https://fbref.com/en/players/f5deef4c/Victor-Lindelof,f5deef4c
282,283,Jesse Lingard,eng ENG,"FW,MF",Manchester Utd,28,1992,16,2,367,4.1,2,0,2,2,0,0,1,0,0.6,0.6,0.3,1.0,9,13,22,0.49,0.00,0.49,0.49,0.49,0.16,0.08,0.24,0.16,0.24,Matches,https://fbref.com/en/players/810e3c74/Jesse-Lingard,810e3c74
283,284,Valentino Livramento,eng ENG,DF,Southampton,18,2002,28,25,2202,24.5,1,1,2,1,0,0,2,0,1.4,1.4,2.7,4.1,79,80,118,0.04,0.04,0.08,0.04,0.08,0.06,0.11,0.17,0.06,0.17,Matches,https://fbref.com/en/players/afed6722/Valentino-Livramento,afed6722
284,285,Diego Llorente,es ESP,DF,Leeds United,27,1993,28,28,2340,26.0,3,0,3,3,0,0,7,0,1.0,1.0,0.1,1.0,20,97,1,0.12,0.00,0.12,0.12,0.12,0.04,0.00,0.04,0.04,0.04,Matches,https://fbref.com/en/players/bba30585/Diego-Llorente,bba30585
285,286,Hugo Lloris,fr FRA,GK,Tottenham,34,1986,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,https://fbref.com/en/players/8f62b6ee/Hugo-Lloris,8f62b6ee
286,287,Giovani Lo Celso,ar ARG,"MF,FW",Tottenham,25,1996,9,2,238,2.6,0,0,0,0,0,0,0,0,0.6,0.6,0.7,1.3,10,8,15,0.00,0.00,0.00,0.00,0.00,0.23,0.26,0.49,0.23,0.49,Matches,https://fbref.com/en/players/d7553721/Giovani-Lo-Celso,d7553721
287,288,Jürgen Locadia,nl NED,"MF,FW",Brighton,27,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.61,0.61,0.61,Matches,https://fbref.com/en/players/6cc47ae1/Jurgen-Locadia,6cc47ae1
288,289,Ruben Loftus-Cheek,eng ENG,"MF,DF",Chelsea,25,1996,24,13,1394,15.5,0,2,2,0,0,0,1,0,1.2,1.2,2.4,3.6,69,108,53,0.00,0.13,0.13,0.00,0.13,0.08,0.16,0.24,0.08,0.24,Matches,https://fbref.com/en/players/e97fd090/Ruben-Loftus-Cheek,e97fd090
289,290,Kevin Long,ie IRL,DF,Burnley,30,1990,6,4,410,4.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,4,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,https://fbref.com/en/players/5a4280b1/Kevin-Long,5a4280b1
290,291,Shane Long,ie IRL,FW,Southampton,34,1987,13,3,308,3.4,1,0,1,1,0,0,1,0,0.9,0.9,0.1,1.0,5,3,24,0.29,0.00,0.29,0.29,0.29,0.25,0.04,0.30,0.25,0.30,Matches,https://fbref.com/en/players/9f472354/Shane-Long,9f472354
291,292,Sean Longstaff,eng ENG,MF,Newcastle Utd,23,1997,24,15,1464,16.3,1,1,2,1,0,0,1,0,0.7,0.7,0.8,1.6,2,43,15,0.06,0.06,0.12,0.06,0.12,0.05,0.05,0.10,0.05,0.10,Matches,https://fbref.com/en/players/a2b105e0/Sean-Longstaff,a2b105e0
292,293,Ademola Lookman,ng NGA,"FW,MF",Leicester City,23,1997,26,16,1453,16.1,6,0,6,6,0,0,2,0,4.5,4.5,1.9,6.4,43,54,139,0.37,0.00,0.37,0.37,0.37,0.28,0.11,0.40,0.28,0.40,Matches,https://fbref.com/en/players/7c104bb7/Ademola-Lookman,7c104bb7
293,294,Jonas Lössl,dk DEN,GK,Brentford,32,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/939bc634/Jonas-Lossl,939bc634
294,295,Imran Louza,ma MAR,MF,Watford,22,1999,20,17,1416,15.7,0,0,0,0,0,0,6,0,1.2,1.2,1.1,2.3,17,67,24,0.00,0.00,0.00,0.00,0.00,0.08,0.07,0.15,0.08,0.15,Matches,https://fbref.com/en/players/e1df6989/Imran-Louza,e1df6989
295,296,Matthew Lowton,eng ENG,DF,Burnley,32,1989,25,20,1772,19.7,1,2,3,1,0,0,3,1,0.7,0.7,2.1,2.8,21,74,39,0.05,0.10,0.15,0.05,0.15,0.03,0.11,0.14,0.03,0.14,Matches,https://fbref.com/en/players/9a9c05db/Matthew-Lowton,9a9c05db
296,297,Douglas Luiz,br BRA,MF,Aston Villa,23,1998,34,31,2715,30.2,2,3,5,2,0,0,7,0,2.0,2.0,2.5,4.4,28,105,44,0.07,0.10,0.17,0.07,0.17,0.07,0.08,0.15,0.07,0.15,Matches,https://fbref.com/en/players/6f7d826d/Douglas-Luiz,6f7d826d
297,298,Romelu Lukaku,be BEL,FW,Chelsea,28,1993,26,16,1589,17.7,8,0,8,7,1,1,1,0,6.6,5.8,3.0,8.8,29,19,125,0.45,0.00,0.45,0.40,0.40,0.38,0.17,0.54,0.33,0.50,Matches,https://fbref.com/en/players/5eae500a/Romelu-Lukaku,5eae500a
298,299,Lyanco,br BRA,DF,Southampton,24,1997,15,9,911,10.1,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,3,18,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches,https://fbref.com/en/players/b5bf1770/Lyanco,b5bf1770
299,300,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,22,1998,33,22,2123,23.6,5,2,7,3,2,3,4,0,6.3,4.0,1.9,5.9,30,137,66,0.21,0.08,0.30,0.13,0.21,0.27,0.08,0.35,0.17,0.25,Matches,https://fbref.com/en/players/83d074ff/Alexis-Mac-Allister,83d074ff
300,301,James Maddison,eng ENG,"MF,FW",Leicester City,24,1996,35,28,2459,27.3,12,8,20,12,0,0,3,0,7.5,7.5,5.1,12.7,53,136,141,0.44,0.29,0.73,0.44,0.73,0.28,0.19,0.46,0.28,0.46,Matches,https://fbref.com/en/players/ee38d9c5/James-Maddison,ee38d9c5
301,302,Harry Maguire,eng ENG,DF,Manchester Utd,28,1993,30,28,2515,27.9,1,0,1,1,0,0,9,1,1.9,1.9,0.1,2.1,22,115,5,0.04,0.00,0.04,0.04,0.04,0.07,0.00,0.07,0.07,0.07,Matches,https://fbref.com/en/players/d8931174/Harry-Maguire,d8931174
302,303,Riyad Mahrez,dz ALG,FW,Manchester City,30,1991,28,15,1498,16.6,11,5,16,7,4,5,0,0,10.1,6.2,4.2,10.4,74,70,234,0.66,0.30,0.96,0.42,0.72,0.61,0.25,0.86,0.37,0.62,Matches,https://fbref.com/en/players/892d5bb1/Riyad-Mahrez,892d5bb1
303,304,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,23,1997,8,2,268,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.3,2,15,8,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.12,0.02,0.12,Matches,https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles,e3a5814e
304,305,Sadio Mané,sn SEN,FW,Liverpool,29,1992,34,32,2819,31.3,16,2,18,16,0,0,5,0,17.2,17.2,5.2,22.5,105,130,305,0.51,0.06,0.57,0.51,0.57,0.55,0.17,0.72,0.55,0.72,Matches,https://fbref.com/en/players/c691bfe2/Sadio-Mane,c691bfe2
305,306,Javier Manquillo,es ESP,DF,Newcastle Utd,27,1994,19,15,1257,14.0,1,2,3,1,0,0,5,0,0.3,0.3,0.3,0.6,6,22,25,0.07,0.14,0.21,0.07,0.21,0.02,0.02,0.04,0.02,0.04,Matches,https://fbref.com/en/players/758dd7f0/Javier-Manquillo,758dd7f0
306,307,Fernando Marçal,br BRA,"MF,DF",Wolves,32,1989,18,17,1449,16.1,0,0,0,0,0,0,3,0,0.4,0.4,0.6,1.0,39,50,98,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Matches,https://fbref.com/en/players/9ae9eaea/Fernando-Marcal,9ae9eaea
307,308,Solly March,eng ENG,"DF,FW",Brighton,27,1994,31,17,1746,19.4,0,2,2,0,0,0,1,0,1.2,1.2,2.3,3.5,71,69,148,0.00,0.10,0.10,0.00,0.10,0.06,0.12,0.18,0.06,0.18,Matches,https://fbref.com/en/players/bb5fbd2b/Solly-March,bb5fbd2b
308,309,Pablo Marí,es ESP,DF,Arsenal,27,1993,2,2,180,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0,9,0,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Matches,https://fbref.com/en/players/aa54ec6f/Pablo-Mari,aa54ec6f
309,310,Anthony Martial,fr FRA,FW,Manchester Utd,25,1995,8,2,212,2.4,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.7,10,14,32,0.42,0.00,0.42,0.42,0.42,0.28,0.00,0.28,0.28,0.28,Matches,https://fbref.com/en/players/8b788c01/Anthony-Martial,8b788c01
310,311,Martinelli,br BRA,"FW,MF",Arsenal,20,2001,29,21,1860,20.7,6,6,12,5,1,1,3,1,7.3,6.6,4.3,11.0,79,37,207,0.29,0.29,0.58,0.24,0.53,0.35,0.21,0.56,0.32,0.53,Matches,https://fbref.com/en/players/48a5a5d6/Martinelli,48a5a5d6
311,312,Emiliano Martínez,ar ARG,GK,Aston Villa,28,1992,36,36,3240,36.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/7956236f/Emiliano-Martinez,7956236f
312,313,Adam Masina,ma MAR,DF,Watford,27,1994,15,13,1077,12.0,0,1,1,0,0,0,0,0,0.3,0.3,0.7,1.0,9,37,12,0.00,0.08,0.08,0.00,0.08,0.03,0.06,0.08,0.03,0.08,Matches,https://fbref.com/en/players/de0f152c/Adam-Masina,de0f152c
313,314,Arthur Masuaku,cd COD,"DF,FW",West Ham,27,1993,13,6,650,7.2,1,1,2,1,0,0,1,0,0.1,0.1,0.8,0.9,16,33,26,0.14,0.14,0.28,0.14,0.28,0.01,0.12,0.12,0.01,0.12,Matches,https://fbref.com/en/players/57df7a11/Arthur-Masuaku,57df7a11
314,315,Juan Mata,es ESP,MF,Manchester Utd,33,1988,7,2,235,2.6,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.6,8,16,13,0.00,0.00,0.00,0.00,0.00,0.12,0.09,0.22,0.12,0.22,Matches,https://fbref.com/en/players/29733c72/Juan-Mata,29733c72
315,316,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,24,1997,22,13,1145,12.7,5,1,6,5,0,0,2,0,5.8,5.8,1.3,7.1,16,6,46,0.39,0.08,0.47,0.39,0.47,0.46,0.10,0.56,0.46,0.56,Matches,https://fbref.com/en/players/50e6dc35/Jean-Philippe-Mateta,50e6dc35
316,317,Nemanja Matić,rs SRB,MF,Manchester Utd,32,1988,23,16,1382,15.4,0,4,4,0,0,0,3,0,0.2,0.2,2.0,2.2,32,98,7,0.00,0.26,0.26,0.00,0.26,0.01,0.13,0.14,0.01,0.14,Matches,https://fbref.com/en/players/eb7822d7/Nemanja-Matic,eb7822d7
317,318,Joël Matip,cm CMR,DF,Liverpool,29,1991,31,31,2790,31.0,3,3,6,3,0,0,2,0,3.4,3.4,1.3,4.6,55,186,7,0.10,0.10,0.19,0.10,0.19,0.11,0.04,0.15,0.11,0.15,Matches,https://fbref.com/en/players/b217ef29/Joel-Matip,b217ef29
318,319,Neal Maupay,fr FRA,FW,Brighton,24,1996,32,25,2276,25.3,8,2,10,7,1,2,7,0,8.7,7.1,2.4,9.5,21,48,164,0.32,0.08,0.40,0.28,0.36,0.34,0.10,0.44,0.28,0.38,Matches,https://fbref.com/en/players/4bcf39f6/Neal-Maupay,4bcf39f6
319,320,Bryan Mbeumo,cm CMR,FW,Brentford,21,1999,35,34,2905,32.3,4,7,11,3,1,1,4,0,9.3,8.5,3.7,12.2,81,56,273,0.12,0.22,0.34,0.09,0.31,0.29,0.11,0.40,0.26,0.38,Matches,https://fbref.com/en/players/6afaebf2/Bryan-Mbeumo,6afaebf2
320,321,James McArthur,sct SCO,MF,Crystal Palace,33,1987,21,15,1439,16.0,0,3,3,0,0,0,4,0,0.3,0.3,1.4,1.7,29,84,22,0.00,0.19,0.19,0.00,0.19,0.02,0.09,0.11,0.02,0.11,Matches,https://fbref.com/en/players/cee31595/James-McArthur,cee31595
321,322,James Mcatee,eng ENG,"MF,FW",Manchester City,18,2002,2,0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,3,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.37,0.37,0.37,Matches,https://fbref.com/en/players/96593e89/James-Mcatee,96593e89
322,323,Kasey McAteer,eng ENG,FW,Leicester City,19,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/b2c66859/Kasey-McAteer,b2c66859
323,324,Liam McCarron,sct SCO,FW,Leeds United,20,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/076bb352/Liam-McCarron,076bb352
324,325,Alex McCarthy,eng ENG,GK,Southampton,31,1989,17,17,1530,17.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/36c2ca73/Alex-McCarthy,36c2ca73
325,326,John McGinn,sct SCO,MF,Aston Villa,26,1994,35,35,3090,34.3,3,4,7,3,0,0,8,0,1.5,1.5,5.3,6.8,52,196,67,0.09,0.12,0.20,0.09,0.20,0.04,0.15,0.20,0.04,0.20,Matches,https://fbref.com/en/players/90f91999/John-McGinn,90f91999
326,327,Stuart McKinstry,sct SCO,MF,Leeds United,18,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/1000a059/Stuart-McKinstry,1000a059
327,328,Kenny McLean,sct SCO,MF,Norwich City,29,1992,31,29,2706,30.1,1,0,1,1,0,0,3,0,1.8,1.8,0.8,2.6,32,99,61,0.03,0.00,0.03,0.03,0.03,0.06,0.03,0.09,0.06,0.09,Matches,https://fbref.com/en/players/471f16b3/Kenny-McLean,471f16b3
328,329,Dwight McNeil,eng ENG,MF,Burnley,21,1999,38,35,3107,34.5,0,1,1,0,0,0,1,0,2.3,2.3,4.6,6.9,93,104,112,0.00,0.03,0.03,0.00,0.03,0.07,0.13,0.20,0.07,0.20,Matches,https://fbref.com/en/players/fc15fb84/Dwight-McNeil,fc15fb84
329,330,Scott McTominay,sct SCO,MF,Manchester Utd,24,1996,30,28,2387,26.5,1,1,2,1,0,0,9,0,1.4,1.4,1.5,2.9,40,125,37,0.04,0.04,0.08,0.04,0.08,0.05,0.06,0.11,0.05,0.11,Matches,https://fbref.com/en/players/d93c2511/Scott-McTominay,d93c2511
330,331,Ben Mee,eng ENG,DF,Burnley,31,1989,21,21,1839,20.4,3,0,3,3,0,0,3,0,2.3,2.3,1.0,3.4,3,38,2,0.15,0.00,0.15,0.15,0.15,0.11,0.05,0.17,0.11,0.17,Matches,https://fbref.com/en/players/8df7a2fb/Ben-Mee,8df7a2fb
331,332,Hannibal Mejbri,tn TUN,FW,Manchester Utd,18,2003,2,1,68,0.8,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,0,4,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches,https://fbref.com/en/players/ca22ccb0/Hannibal-Mejbri,ca22ccb0
332,333,Benjamin Mendy,fr FRA,DF,Manchester City,27,1994,1,1,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,9,4,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16,Matches,https://fbref.com/en/players/5271c8f1/Benjamin-Mendy,5271c8f1
333,334,Edouard Mendy,sn SEN,GK,Chelsea,29,1992,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/33887998/Edouard-Mendy,33887998
334,335,Nampalys Mendy,sn SEN,MF,Leicester City,29,1992,14,12,1032,11.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,9,36,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/1598599e/Nampalys-Mendy,1598599e
335,336,Illan Meslier,fr FRA,GK,Leeds United,21,2000,38,38,3384,37.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/6b625ac2/Illan-Meslier,6b625ac2
